prediction,actual,diff,predSCore,actScore
1997,2006,9,468320.9811410249,0.0
1998,2000,2,102399.0733303113,0.0
1997,2005,8,233113.44205394926,0.0
1997,1998,1,737695.2457746336,195748.5342051634
1997,1989,8,345122.82750643656,0.0
1997,2014,17,216912.24253660254,0.0
1997,1998,1,542384.793049343,485157.2107892657
1997,1996,1,414727.61853307503,0.0
1997,2002,5,335978.1950692037,0.0
1997,2012,15,254756.89823929124,0.0
1997,1985,12,306062.0898176013,0.0
1997,1993,4,193805.7839802869,0.0
1997,2012,15,331871.53716584586,0.0
1997,1981,16,318208.3267750833,0.0
1997,2002,5,566684.7395148524,0.0
1997,1988,9,414849.7365707186,0.0
1997,2010,13,301150.89349327225,0.0
1997,1993,4,515414.3766675616,0.0
1997,2001,4,925608.1944271162,0.0
1997,1997,0,958047.6992144655,958047.6992144655
1997,2000,3,520679.2761378541,0.0
1997,1982,15,256919.5099032586,0.0
1997,2014,17,532536.1218816361,0.0
1998,2006,8,657707.8772707462,0.0
1997,2009,12,261705.4333535644,0.0
1997,1982,15,264521.77576858073,0.0
1997,2000,3,584399.849252436,0.0
1998,2004,6,330100.89772007015,0.0
1997,2010,13,406959.340686343,0.0
1998,1992,6,333886.0299777389,0.0
1997,1990,7,387206.87089540367,0.0
1997,2005,8,178309.0351341127,0.0
1997,2003,6,1037034.9356442294,0.0
1997,1994,3,264817.4143160164,0.0
1997,1992,5,408504.38863322977,0.0
1997,2008,11,562698.3646055005,0.0
1997,2003,6,430728.2699960514,0.0
1997,1986,11,729863.7175645591,0.0
1998,2002,4,446807.4403009249,0.0
1998,1998,0,275970.76547302416,275970.76547302416
1997,2014,17,182788.582351081,0.0
1998,2012,14,284266.92386453866,0.0
1997,1984,13,383661.0293638166,0.0
1997,1983,14,561714.977276741,0.0
1997,2014,17,463615.941426153,0.0
1997,1983,14,348712.5798554144,0.0
1997,1989,8,404561.74516280164,0.0
1998,1983,15,227879.74627754648,0.0
1998,2001,3,431315.74742483685,0.0
1997,1983,14,261065.97263075935,0.0
1997,1985,12,514830.8396299488,0.0
1997,1982,15,282801.0707440136,0.0
1997,1991,6,539173.5246202179,0.0
1997,1991,6,278369.2670522971,0.0
1998,2005,7,1081825.8682523083,0.0
1997,2015,18,971189.5964043501,0.0
1997,1993,4,296910.488242591,0.0
1998,2001,3,327078.60441028373,0.0
1997,1992,5,125497.96713729188,0.0
1997,1984,13,356178.12807947956,0.0
1997,1980,17,447502.433884807,0.0
1998,1981,17,139954.93946445276,0.0
1998,1981,17,571682.7068417323,0.0
1998,1992,6,309046.4956904515,0.0
1997,2010,13,343369.5530510485,0.0
1998,1981,17,231742.01577787785,0.0
1997,2009,12,448030.8742492526,0.0
1998,2014,16,341210.4670678567,0.0
1998,2002,4,748043.3155409875,0.0
1997,1996,1,987817.5279487765,0.0
1998,2006,8,549251.8263704156,0.0
1998,2009,11,86712.56940562435,0.0
1997,1997,0,525320.1854097432,525320.1854097432
1998,1983,15,242462.04743709374,0.0
1998,1986,12,469909.2812932662,0.0
1997,2001,4,587313.0603252042,0.0
1997,1995,2,990971.4830113988,0.0
1997,2015,18,325840.11424116633,0.0
1997,2003,6,914101.8220432254,0.0
1997,2010,13,603936.695050288,0.0
1997,2005,8,345183.2782229763,0.0
1998,2010,12,325277.8327181013,0.0
1998,1984,14,320048.2427491311,0.0
1997,1981,16,129065.12485185004,0.0
1998,2013,15,197865.40094237908,0.0
1997,2002,5,280617.3266548433,0.0
1997,1985,12,508975.7746140356,0.0
1997,1992,5,788305.1635680235,0.0
1998,1993,5,309539.8862488318,0.0
1998,2014,16,726894.0372709092,0.0
1997,2010,13,341908.1210222902,0.0
1997,2008,11,281070.466195713,0.0
1997,2012,15,271086.9875853115,0.0
1998,1990,8,294818.5747159783,0.0
1998,2013,15,232583.33087686272,0.0
1997,1997,0,71839.747627259,71839.747627259
1998,1997,1,307486.1881804499,285930.2012989203
1997,1986,11,258132.33929361415,0.0
1997,2015,18,595825.0869050529,0.0
1997,2015,18,739516.0672547949,0.0
1998,2004,6,674728.0474401112,0.0
1997,1988,9,176191.81158694817,0.0
1997,1994,3,618874.9621606552,0.0
1997,2001,4,863141.9881257307,0.0
1997,1997,0,505564.39791313413,505564.39791313413
1998,2013,15,347703.4575451132,0.0
1997,1998,1,933574.7497703542,932220.1392923765
1997,1990,7,507013.5117925538,0.0
1998,2010,12,692960.4745691363,0.0
1997,2003,6,800823.4126124606,0.0
1997,1999,2,723739.5345845519,22623.73700715416
1998,1985,13,346791.2926990085,0.0
1997,1986,11,447537.3416792111,0.0
1998,1991,7,238472.56272429976,0.0
1997,1994,3,522247.1505543403,0.0
1997,1990,7,516569.1060559735,0.0
1998,1997,1,404545.09556527337,367683.0932114844
1998,1992,6,257145.02929914056,0.0
1997,2013,16,423630.4393194273,0.0
1997,2008,11,438599.15874069446,0.0
1997,1987,10,306759.92229389213,0.0
1998,1990,8,321121.33869031403,0.0
1998,2005,7,287504.8305292278,0.0
1997,2013,16,790401.575690088,0.0
1997,2002,5,23358.449834193663,0.0
1998,1998,0,540446.9692886263,540446.9692886263
1998,1983,15,317608.708882689,0.0
1998,1990,8,312391.15491277754,0.0
1997,1998,1,863118.441026701,626520.1860604105
1997,1999,2,423812.8918952197,31928.94577407814
1997,1980,17,118394.16511179507,0.0
1997,1983,14,232975.81384637734,0.0
1998,1980,18,248056.48905539475,0.0
1998,2014,16,594381.7594331297,0.0
1997,2011,14,930338.1543085048,0.0
1997,1984,13,519897.75092043163,0.0
1998,1990,8,420482.11308889295,0.0
1998,2001,3,509068.7790956201,0.0
1997,1982,15,140063.03309180262,0.0
1998,1980,18,484589.13092550647,0.0
1997,1980,17,307720.0649323094,0.0
1998,1983,15,457827.4798255352,0.0
1998,1989,9,247988.44903428305,0.0
1997,1985,12,403494.0808938919,0.0
1997,1999,2,463866.42256885464,102766.75276533299
1997,2008,11,339020.69896086265,0.0
1997,2008,11,339020.69896086265,0.0
1997,2008,11,339020.69896086265,0.0
1998,1990,8,262488.41377962567,0.0
1998,1999,1,539602.0980131205,10458.570964728415
1998,2013,15,297227.2839352508,0.0
1998,1993,5,239264.4173346823,0.0
1997,2009,12,859940.5589833284,0.0
1997,1986,11,439705.3454087615,0.0
1998,1991,7,265290.26349968737,0.0
1997,1998,1,930033.5470560746,709009.6211372776
1997,2010,13,456957.07264810824,0.0
1998,2000,2,181299.5042645154,0.0
1997,1996,1,834282.6538604348,0.0
1997,1986,11,435000.1504601048,0.0
1997,2003,6,552484.1207442901,0.0
1997,2010,13,694790.8132316627,0.0
1997,1983,14,607734.8836210365,0.0
1997,1991,6,23358.449834193663,0.0
1997,1989,8,188412.34694443955,0.0
1997,1983,14,293012.9249964552,0.0
1997,1981,16,337080.6698895842,0.0
1998,1984,14,360541.18388537446,0.0
1997,1983,14,221862.97574294792,0.0
1997,1991,6,580989.2001986392,0.0
1997,2002,5,400891.83633230126,0.0
1997,2011,14,341782.8218905849,0.0
1997,2008,11,261285.74658694,0.0
1997,1983,14,175848.12120933476,0.0
1997,1983,14,188860.13016595,0.0
1997,2005,8,359471.9814270929,0.0
1997,1999,2,245726.89613277806,12836.071347292822
1997,1990,7,270606.0179611215,0.0
1997,1984,13,157652.91824395244,0.0
1998,1984,14,138149.14707965037,0.0
1997,1997,0,609673.2842863398,609673.2842863398
1997,1987,10,221374.4287492998,0.0
1998,2012,14,194431.6664628862,0.0
1997,1985,12,401942.1350183109,0.0
1997,1988,9,426136.9170546317,0.0
1997,2009,12,342774.5027766918,0.0
1997,2008,11,337936.1149525473,0.0
1998,2009,11,279180.05013503076,0.0
1998,1990,8,489448.79693930014,0.0
1997,1993,4,643662.5102508055,0.0
1997,1993,4,643662.5102508055,0.0
1997,1987,10,420606.31552908523,0.0
1997,1994,3,426914.65282264457,0.0
1998,1994,4,331403.34162211214,0.0
1997,1990,7,229754.73818316252,0.0
1998,1996,2,624465.3461011046,0.0
1998,1994,4,500166.89751989004,0.0
1998,1988,10,249271.03512740164,0.0
1998,1982,16,176901.09683804156,0.0
1998,2002,4,454963.27319908515,0.0
1998,2006,8,417418.2360882829,0.0
1997,1983,14,353619.4550735179,0.0
1997,1992,5,477407.0077955479,0.0
1998,1998,0,214866.9950958656,214866.9950958656
1997,2011,14,355163.1355408408,0.0
1997,1992,5,474854.1450868854,0.0
1998,2014,16,340690.6701281106,0.0
1997,1986,11,372877.9987573944,0.0
1998,2000,2,358551.189592368,0.0
1997,1994,3,23358.449834193663,0.0
1997,1981,16,23358.449834193663,0.0
1997,1985,12,130768.24464110033,0.0
1997,2005,8,219313.26434942038,0.0
1998,2008,10,469227.4000436503,0.0
1998,2002,4,100553.79230906344,0.0
1997,1982,15,343812.10086634406,0.0
1997,2010,13,246194.46727892966,0.0
1997,2014,17,157747.06570502138,0.0
1997,2003,6,622020.5838793879,0.0
1997,1982,15,225022.43560634195,0.0
1997,2000,3,535567.363814039,0.0
1997,2009,12,283031.2731074514,0.0
1997,2004,7,306620.4795956526,0.0
1997,1986,11,411117.93556386145,0.0
1998,1999,1,221857.78627615666,37587.420969489205
1998,2014,16,324058.84125213313,0.0
1997,1980,17,207277.9721029664,0.0
1997,1984,13,459535.04965959303,0.0
1998,2014,16,520572.48165376973,0.0
1997,1982,15,304783.2952531899,0.0
1998,1994,4,356313.61322871805,0.0
1997,1990,7,234012.2570455313,0.0
1998,1980,18,188655.76189684897,0.0
1997,1985,12,473554.80256371194,0.0
1997,1988,9,23358.449834193663,0.0
1998,2003,5,525903.5759250334,0.0
1997,1993,4,263459.0562767025,0.0
1998,1985,13,326500.1993863214,0.0
1997,1999,2,332889.1572357526,25425.31992579353
1998,2001,3,608502.761639338,0.0
1997,1992,5,229506.431061298,0.0
1997,2012,15,355750.4224106259,0.0
1998,1989,9,199801.76427739015,0.0
1998,1982,16,148090.82391138325,0.0
1997,1989,8,314185.00489487406,0.0
1997,1999,2,367193.4664057193,5211.627194124682
1997,1981,16,300885.6321660867,0.0
1998,1980,18,324395.7762229297,0.0
1997,1989,8,395808.6889717423,0.0
1997,2001,4,437940.02959307557,0.0
1997,1987,10,257985.68691081222,0.0
1997,2010,13,292667.9543188886,0.0
1997,1985,12,316115.1639227593,0.0
1997,2014,17,328175.1699541798,0.0
1997,2014,17,17450.992248993796,0.0
1997,1993,4,402741.71953611163,0.0
1998,2007,9,627583.3606923331,0.0
1998,1980,18,89575.57891859006,0.0
1997,1990,7,399338.86700581777,0.0
1997,2000,3,433409.0846355788,0.0
1997,1988,9,161755.45451200128,0.0
1998,1986,12,358168.95095048833,0.0
1997,1994,3,715016.2836141904,0.0
1997,1980,17,23358.449834193663,0.0
1997,1988,9,23358.449834193663,0.0
1997,1993,4,256701.05495897657,0.0
1997,1982,15,158683.5509651813,0.0
1997,1980,17,389141.9385807757,0.0
1997,2015,18,569475.972279939,0.0
1998,1982,16,194912.78865237482,0.0
1997,1988,9,403422.360401866,0.0
1997,1995,2,355344.6795537615,0.0
1998,1994,4,192033.1531560618,0.0
1997,1980,17,301138.8621547646,0.0
1997,1982,15,267044.0244112963,0.0
1997,1999,2,410376.38085583673,26806.58873932164
1997,1996,1,761838.5547632804,0.0
1997,2002,5,476196.16053145815,0.0
1997,1994,3,405949.0488367202,0.0
1998,1992,6,162661.92990288747,0.0
1997,1999,2,301872.79043336405,8491.344142142421
1997,2005,8,360391.8921918955,0.0
1997,2012,15,372309.9045729775,0.0
1997,1988,9,392626.8135261839,0.0
1998,1990,8,415894.8591105769,0.0
1998,1991,7,454947.9200256936,0.0
1997,2010,13,283227.4416023433,0.0
1997,1994,3,197629.9076546148,0.0
1998,2007,9,231055.48675643338,0.0
1998,1999,1,145740.00821848633,8177.793714818758
1997,2013,16,216687.39265602073,0.0
1997,2007,10,230400.51787558253,0.0
1997,2013,16,204150.07032422518,0.0
1997,1981,16,455659.6579458939,0.0
1997,1998,1,525073.0428980216,509659.88181220245
1998,1984,14,87119.92359521371,0.0
1998,2004,6,312721.31106647383,0.0
1997,2011,14,430180.8207479299,0.0
1998,2003,5,293816.84218929085,0.0
1997,1998,1,775180.6956258864,177670.5753274133
1997,1988,9,372827.7716207556,0.0
1998,1998,0,663606.907718201,663606.907718201
1997,2001,4,357744.52357819444,0.0
1997,1989,8,609723.2849841879,0.0
1997,1991,6,792961.3470509336,0.0
1997,2001,4,227234.13857657614,0.0
1997,1981,16,360034.82283770066,0.0
1997,2005,8,233466.4707934744,0.0
1997,1995,2,313369.5007233922,0.0
1997,1989,8,248931.27798479007,0.0
1997,2012,15,574161.6673070018,0.0
1997,2010,13,262338.8766625999,0.0
1997,1987,10,219049.8618151867,0.0
1997,1996,1,260245.62490756848,0.0
1998,2001,3,225059.3455612237,0.0
1998,1980,18,160389.81382196365,0.0
1997,1995,2,654405.9585629994,0.0
1997,2012,15,388291.7681025351,0.0
1997,2012,15,388291.7681025351,0.0
1998,2011,13,558257.817571247,0.0
1997,1998,1,295842.69203830283,187009.9115286008
1997,1987,10,280524.1695310967,0.0
1998,1994,4,384579.4867370381,0.0
1997,1982,15,413606.76072656026,0.0
1997,1981,16,306518.61240822234,0.0
1998,1980,18,56069.0190599146,0.0
1997,2000,3,3220440.3625269597,0.0
1997,2001,4,281420.5141561124,0.0
1997,2014,17,272091.8957666703,0.0
1997,1984,13,174646.51763752836,0.0
1997,1983,14,181721.05187327758,0.0
1998,1998,0,255695.26971566663,255695.26971566663
1997,1997,0,395027.5974541007,395027.5974541007
1997,1997,0,395027.5974541007,395027.5974541007
1998,2013,15,294370.742442255,0.0
1998,1994,4,644549.3131157644,0.0
1997,2005,8,286321.4588914641,0.0
1998,2005,7,56186.358122708465,0.0
1980,1985,5,0.0,0.0
1998,2015,17,328320.8595669818,0.0
1997,2007,10,855349.3546505137,0.0
1998,2015,17,466583.2061371587,0.0
1998,1990,8,514967.07261942094,0.0
1997,2005,8,541742.8750505437,0.0
1997,1980,17,277027.51033194794,0.0
1997,2002,5,439021.24274274305,0.0
1997,1995,2,373598.6336511417,0.0
1998,2011,13,370771.6648006727,0.0
1998,2010,12,380507.5644782994,0.0
1997,1991,6,320319.1484022446,0.0
1998,2003,5,448091.7292223491,0.0
1997,2009,12,937411.4354474284,0.0
1997,1988,9,23358.449834193663,0.0
1997,1985,12,385006.8989067914,0.0
1998,1989,9,156995.9055141871,0.0
1998,2007,9,653693.6488308694,0.0
1997,2014,17,300768.6219250671,0.0
1997,2005,8,387762.0221375616,0.0
1997,1992,5,525204.0642262053,0.0
1997,1992,5,731653.7125290928,0.0
1998,2013,15,136499.30857964032,0.0
1997,1984,13,170549.96618067977,0.0
1997,1994,3,364277.2873607555,0.0
1998,2005,7,802467.4940787745,0.0
1998,1993,5,284015.0459070529,0.0
1997,2004,7,356728.9926666933,0.0
1998,1983,15,359817.680438792,0.0
1997,1986,11,171586.32359004673,0.0
1997,1982,15,159201.0915434334,0.0
1998,1982,16,131712.12687546635,0.0
1998,1980,18,363848.3500619522,0.0
1998,2001,3,451730.54134673823,0.0
1997,1983,14,433463.83174337714,0.0
1997,1988,9,338504.3649904946,0.0
1997,1990,7,209332.87102834688,0.0
1998,1992,6,450659.49036069977,0.0
1997,1994,3,1341331.3864923925,0.0
1998,1999,1,339928.2735425079,75585.47135457792
1998,1999,1,339928.2735425079,75585.47135457792
1997,1987,10,581941.891823391,0.0
1997,2000,3,366334.5013074269,0.0
1997,2000,3,501978.4311849806,0.0
1997,1995,2,577078.3651676988,0.0
1997,2000,3,280023.6683237087,0.0
1980,1981,1,0.0,0.0
1997,1994,3,1134714.4120010345,0.0
1997,1987,10,450946.82814891986,0.0
1997,2012,15,420284.4941365926,0.0
1998,1989,9,189917.35113550693,0.0
1998,1980,18,288348.1790531324,0.0
1997,1983,14,268476.0112177907,0.0
1997,1993,4,756124.5462271663,0.0
1997,1999,2,784619.7120218488,148478.2593300834
1998,2005,7,1384350.4199646136,0.0
1997,2015,18,589435.6268771219,0.0
1997,2010,13,537310.2536646817,0.0
1998,1989,9,641679.0445793433,0.0
1997,1987,10,23358.449834193663,0.0
1997,1993,4,672822.3868926129,0.0
1997,1996,1,586955.593904484,0.0
1997,2004,7,403168.24084433564,0.0
1998,1984,14,392504.46972190926,0.0
1998,1981,17,391201.28159425105,0.0
1997,2011,14,360981.7903387678,0.0
1997,1994,3,203244.00477224746,0.0
1997,1997,0,556044.2013278886,556044.2013278886
1997,1987,10,23358.449834193663,0.0
1998,2013,15,477413.4515010328,0.0
1998,2013,15,477413.4515010328,0.0
1997,2015,18,413132.95633161155,0.0
1998,1986,12,229956.97468585474,0.0
1997,1983,14,206839.05222081344,0.0
1997,2001,4,466462.6034808363,0.0
1997,2003,6,842192.5246103111,0.0
1998,1993,5,547297.8572562792,0.0
1997,2006,9,669327.5495102936,0.0
1997,1993,4,294567.0353199833,0.0
1998,1988,10,555387.410298648,0.0
1997,1990,7,484290.4818091031,0.0
1998,2010,12,581312.117881797,0.0
1997,1980,17,412465.1112628347,0.0
1997,2005,8,1090143.4979799027,0.0
1998,2000,2,363907.7329547496,0.0
1997,2011,14,271021.79888775124,0.0
1997,1999,2,142807.7643580459,28871.369672147826
1998,2014,16,129946.17269318448,0.0
1997,2012,15,552961.7346855579,0.0
1997,2004,7,589122.269311542,0.0
1997,1987,10,171100.21957072432,0.0
1998,2012,14,235137.0782970654,0.0
1998,1995,3,349670.7404151074,0.0
1997,1990,7,202091.27146822895,0.0
1997,2014,17,834942.3664122358,0.0
1998,2011,13,345465.11733696295,0.0
1997,1984,13,242145.37006555605,0.0
1997,1990,7,699577.1181166846,0.0
1998,1997,1,328876.2564042945,278542.92603656626
1997,2011,14,240094.36914805908,0.0
1997,1997,0,287748.0049484052,287748.0049484052
1997,1997,0,66438.35026525008,66438.35026525008
1997,2014,17,245015.84007394247,0.0
1997,2007,10,552490.2596274138,0.0
1998,1989,9,326628.6964115274,0.0
1997,2009,12,546919.2129862302,0.0
1997,1986,11,159917.98151496064,0.0
1997,1994,3,568830.2013156527,0.0
1998,2001,3,297307.8660466458,0.0
1997,1982,15,23358.449834193663,0.0
1998,1982,16,218121.76332482076,0.0
1998,1996,2,364213.5192846422,0.0
1998,1985,13,246870.7879331389,0.0
1998,2009,11,894487.0022277351,0.0
1998,2015,17,488611.75950554025,0.0
1997,1988,9,23358.449834193663,0.0
1998,1987,11,418069.2947713224,0.0
1997,1989,8,329902.9582002445,0.0
1998,2000,2,470251.66940251586,0.0
1998,2006,8,671427.6913062697,0.0
1998,2005,7,423431.59307247534,0.0
1998,2014,16,138580.85705434706,0.0
1998,2010,12,588182.8983788209,0.0
1998,2008,10,491070.88305850397,0.0
1997,1983,14,23358.449834193663,0.0
1997,1985,12,357427.3474138311,0.0
1997,2014,17,441696.86015987914,0.0
1997,1987,10,417482.0849145511,0.0
1998,2013,15,358868.5535665662,0.0
1997,1986,11,325245.1959999043,0.0
1997,2008,11,637979.4465811512,0.0
1998,2003,5,285642.35704196204,0.0
1997,2009,12,1163120.0307902484,0.0
1997,2003,6,751929.686523237,0.0
1997,2010,13,405976.27776210045,0.0
1997,2001,4,398313.21256530576,0.0
1998,1993,5,152924.48062279186,0.0
1997,2007,10,39656.62399279431,0.0
1998,1994,4,248830.49102545198,0.0
1997,2007,10,294675.98749716865,0.0
1997,1995,2,392780.8890125163,0.0
1998,2002,4,333480.1373921008,0.0
1997,2011,14,183181.90633124736,0.0
1997,2005,8,507976.75516883424,0.0
1997,1999,2,372707.70487956743,27689.831214087222
1997,2013,16,401014.7337922287,0.0
1997,1992,5,156436.70965466258,0.0
1997,2001,4,292923.5743505961,0.0
1998,1990,8,195442.3935712317,0.0
1997,1994,3,628876.252553659,0.0
1998,1998,0,393047.2770961115,393047.2770961115
1997,2005,8,443412.8319772209,0.0
1997,2007,10,416114.97141026414,0.0
1997,2007,10,504084.9360981505,0.0
1997,1988,9,241611.9804470059,0.0
1997,1994,3,306824.7709575468,0.0
1998,1996,2,617277.6402407219,0.0
1997,2007,10,834396.5244312679,0.0
1997,1993,4,484333.6829071196,0.0
1998,2010,12,810048.1480509044,0.0
1998,2010,12,810048.1480509044,0.0
1997,1988,9,196797.02885415644,0.0
1997,1995,2,147969.1392591079,0.0
1997,1998,1,1114448.7580936926,778178.6978026648
1997,1998,1,1114448.7580936926,778178.6978026648
1997,1998,1,1114448.7580936926,778178.6978026648
1997,2000,3,271888.9606496164,0.0
1998,2006,8,270412.748807422,0.0
1997,2003,6,256287.79855873817,0.0
1998,2012,14,395760.2917387154,0.0
1997,2007,10,219072.6722730809,0.0
1997,1995,2,552907.4050794166,0.0
1997,1994,3,552907.4050794166,0.0
1997,1995,2,467270.5063683369,0.0
1997,2015,18,382263.2847639714,0.0
1997,2012,15,281992.9923709636,0.0
1997,2005,8,259270.09179635812,0.0
1998,1981,17,343463.7009967452,0.0
1997,1999,2,372952.0396024426,4325.980875148214
1997,1995,2,178389.4685750758,0.0
1998,2015,17,159663.21604201992,0.0
1998,1984,14,202076.6122956027,0.0
1997,2014,17,1054736.4788442429,0.0
1997,2005,8,869986.0203764492,0.0
1998,2013,15,488938.20707665884,0.0
1998,2000,2,452090.15760442894,0.0
1997,2013,16,548762.5673507131,0.0
1998,2014,16,158093.42944275556,0.0
1997,2009,12,477971.52483557997,0.0
1998,2006,8,781807.9974194278,0.0
1997,1995,2,624515.5627801123,0.0
1997,2009,12,994127.4762168571,0.0
1997,2011,14,387856.24970991095,0.0
1997,2014,17,480405.0538779046,0.0
1997,2000,3,295913.390543431,0.0
1997,2000,3,785690.636663397,0.0
1997,2005,8,533008.4766438082,0.0
1998,2013,15,346657.3999636074,0.0
1997,2011,14,348899.3002423506,0.0
1998,2007,9,712952.0937486595,0.0
1998,1987,11,356162.05789801106,0.0
1997,1983,14,331945.86027630256,0.0
