prediction,actual,diff,predSCore,actScore
1980,1980,0,15.62756238,15.62756238
1994,1994,0,15.62756238,15.62756238
1988,1988,0,15.62756238,15.62756238
1980,1980,0,15.62756238,15.62756238
1984,1984,0,15.62756238,15.62756238
2001,2001,0,15.62756238,15.62756238
2015,2015,0,15.62756238,15.62756238
1986,1986,0,15.62756238,15.62756238
2003,2003,0,15.62756238,15.62756238
1991,1991,0,15.62756238,15.62756238
2011,2011,0,15.62756238,15.62756238
1996,1996,0,15.62756238,15.62756238
1983,1983,0,15.62756238,15.62756238
2000,2000,0,15.62756238,15.62756238
1982,1982,0,15.62756238,15.62756238
1982,1982,0,15.62756238,15.62756238
1982,1982,0,15.62756238,15.62756238
2003,2003,0,15.62756238,15.62756238
1991,1991,0,15.62756238,15.62756238
1991,1991,0,15.62756238,15.62756238
1984,1984,0,15.62756238,15.62756238
2008,2008,0,15.62756238,15.62756238
2008,2008,0,15.62756238,15.62756238
2013,2013,0,15.62756238,15.62756238
2015,2015,0,15.62756238,15.62756238
1994,1994,0,15.62756238,15.62756238
1985,1985,0,15.62756238,15.62756238
2011,2011,0,15.62756238,15.62756238
1983,1983,0,15.62756238,15.62756238
2002,2002,0,15.62756238,15.62756238
1991,1991,0,15.62756238,15.62756238
1981,1981,0,15.62756238,15.62756238
1989,1989,0,15.62756238,15.62756238
1982,1982,0,15.62756238,15.62756238
2005,2005,0,15.6283601,15.6283601
2007,2007,0,15.74378254,15.74378254
2003,2003,0,15.74378254,15.74378254
2010,2010,0,15.74378254,15.74378254
2009,2009,0,15.74378254,15.74378254
2006,2006,0,15.85620666,15.85620666
2006,2006,0,15.85620666,15.85620666
2006,2006,0,15.85620666,15.85620666
2010,2010,0,15.85620666,15.85620666
1990,1990,0,16,16
2000,2000,0,16,16
2006,2006,0,16,16
2015,2015,0,16,16
1999,1999,0,16,16
1996,1996,0,16,16
1990,1990,0,16,16
1987,1987,0,16,16
1984,1984,0,16,16
2012,2012,0,16,16
2011,2011,0,16,16
1997,1997,0,16,16
1982,1982,0,16,16
1983,1983,0,16,16
2010,2010,0,16,16
2010,2010,0,16,16
1981,1981,0,16,16
1983,1983,0,16,16
2007,2007,0,16,16
1994,1994,0,16,16
2000,2000,0,16,16
2008,2008,0,16,16
1980,1980,0,16,16
2014,2014,0,16,16
1981,1981,0,16,16
1981,1981,0,16,16
1990,1990,0,16,16
2015,2015,0,16,16
1990,1990,0,16,16
2014,2014,0,16,16
1991,1991,0,16,16
1997,1997,0,16,16
1987,1987,0,16,16
2002,2002,0,16,16
1981,1981,0,16,16
1985,1985,0,16,16
1991,1991,0,16,16
1992,1992,0,16,16
1981,1981,0,16,16
1991,1991,0,16,16
1980,1980,0,16,16
2011,2011,0,16,16
1999,1999,0,16,16
1998,1998,0,16.07265601,16.07265601
2013,2013,0,16.07265601,16.07265601
2005,2005,0,16.07265601,16.07265601
1997,1997,0,16.27879426,16.27879426
1989,1989,0,16.34985137,16.34985137
1983,1983,0,16.34985137,16.34985137
2004,2004,0,16.34985137,16.34985137
1998,1998,0,16.34985137,16.34985137
2013,2013,0,16.34985137,16.34985137
2003,2003,0,16.34985137,16.34985137
2003,2003,0,16.34985137,16.34985137
1983,1983,0,16.34985137,16.34985137
2009,2009,0,16.34985137,16.34985137
1992,1992,0,16.34985137,16.34985137
1988,1988,0,16.34985137,16.34985137
2008,2008,0,16.34985137,16.34985137
2003,2003,0,16.34985137,16.34985137
1983,1983,0,16.34985137,16.34985137
1984,1984,0,16.34985137,16.34985137
2011,2011,0,16.34985137,16.34985137
1996,1996,0,16.34985137,16.34985137
1996,1996,0,16.34985137,16.34985137
1988,1988,0,16.34985137,16.34985137
2009,2009,0,16.37829486,16.37829486
1994,1994,0,16.37829486,16.37829486
1994,1994,0,16.57068587,16.57068587
1994,1994,0,16.57068587,16.57068587
2007,2007,0,16.66376656,16.66376656
1991,1991,0,16.67970001,16.67970001
2006,2006,0,16.67970001,16.67970001
2006,2006,0,16.67970001,16.67970001
2002,2002,0,16.67970001,16.67970001
1992,1992,0,16.67970001,16.67970001
2002,2002,0,16.67970001,16.67970001
1991,1991,0,16.67970001,16.67970001
1998,1998,0,16.67970001,16.67970001
1998,1998,0,16.67970001,16.67970001
2011,2011,0,16.67970001,16.67970001
1999,1999,0,16.67970001,16.67970001
1996,1996,0,16.67970001,16.67970001
2010,2010,0,16.67970001,16.67970001
1998,1998,0,16.67970001,16.67970001
2010,2010,0,16.67970001,16.67970001
1980,1980,0,16.67970001,16.67970001
2005,2005,0,16.67970001,16.67970001
1981,1981,0,16.67970001,16.67970001
1980,1980,0,16.67970001,16.67970001
1986,1986,0,16.67970001,16.67970001
1989,1989,0,16.67970001,16.67970001
1991,1991,0,16.67970001,16.67970001
1997,1997,0,16.67970001,16.67970001
2012,2012,0,16.84412953,16.84412953
2012,2012,0,16.84412953,16.84412953
2012,2012,0,16.99171005,16.99171005
2012,2012,0,16.99171005,16.99171005
1988,1988,0,16.99171005,16.99171005
2013,2013,0,16.99171005,16.99171005
1983,1983,0,16.99171005,16.99171005
2003,2003,0,16.99171005,16.99171005
1992,1992,0,16.99171005,16.99171005
2008,2008,0,17.10131915,17.10131915
1996,1996,0,17.10131915,17.10131915
2001,2001,0,17.10131915,17.10131915
2010,2010,0,17.28771238,17.28771238
2001,2001,0,17.28771238,17.28771238
1992,1992,0,17.28771238,17.28771238
2003,2003,0,17.28771238,17.28771238
2006,2006,0,17.28771238,17.28771238
1993,1993,0,17.28771238,17.28771238
2013,2013,0,17.34407914,17.34407914
2008,2008,0,17.35035221,17.35035221
2010,2010,0,17.53320044,17.53320044
2009,2009,0,17.56926969,17.56926969
1993,1993,0,17.56926969,17.56926969
2004,2004,0,17.56926969,17.56926969
2000,2000,0,17.56926969,17.56926969
2009,2009,0,17.56926969,17.56926969
1993,1993,0,17.56926969,17.56926969
2000,2000,0,17.56926969,17.56926969
1992,1992,0,17.56926969,17.56926969
2012,2012,0,17.57394299,17.57394299
2012,2012,0,17.57394299,17.57394299
2010,2010,0,17.61470984,17.61470984
2002,2002,0,17.62756238,17.62756238
2003,2003,0,17.83772647,17.83772647
2010,2010,0,17.83772647,17.83772647
1997,1997,0,17.83772647,17.83772647
2015,2015,0,17.83772647,17.83772647
1980,1980,0,17.83772647,17.83772647
2005,2005,0,17.83772647,17.83772647
1995,1995,0,17.83772647,17.83772647
2006,2006,0,17.83772647,17.83772647
1983,1983,0,17.83772647,17.83772647
2011,2011,0,17.9650684,17.9650684
2005,2005,0,18,18
1994,1994,0,18.09424782,18.09424782
2013,2013,0,18.09424782,18.09424782
1993,1993,0,18.09424782,18.09424782
1993,1993,0,18.09424782,18.09424782
2007,2007,0,18.09424782,18.09424782
1981,1981,0,18.33985,18.33985
1996,1996,0,18.33985,18.33985
2006,2006,0,18.33985,18.33985
2002,2002,0,18.33985,18.33985
1990,1990,0,18.57542476,18.57542476
1994,1994,0,18.57542476,18.57542476
1998,1998,0,18.57542476,18.57542476
1980,1980,0,18.57542476,18.57542476
1985,1985,0,18.57542476,18.57542476
1987,1987,0,18.57542476,18.57542476
1980,1980,0,18.57542476,18.57542476
1981,1981,0,18.57542476,18.57542476
2004,2004,0,18.57542476,18.57542476
1999,1999,0,18.57542476,18.57542476
2012,2012,0,18.57542476,18.57542476
1990,1990,0,18.57542476,18.57542476
2007,2007,0,18.57542476,18.57542476
1999,1999,0,18.57542476,18.57542476
2001,2001,0,18.57542476,18.57542476
1985,1985,0,18.57542476,18.57542476
1996,1996,0,18.57542476,18.57542476
1989,1989,0,18.57542476,18.57542476
2006,2006,0,18.57542476,18.57542476
1982,1982,0,18.57542476,18.57542476
1986,1986,0,18.57542476,18.57542476
2001,2001,0,18.57542476,18.57542476
1999,1999,0,18.57542476,18.57542476
2007,2007,0,18.57542476,18.57542476
2005,2005,0,18.57542476,18.57542476
1984,1984,0,18.57542476,18.57542476
1985,1985,0,18.57542476,18.57542476
2015,2015,0,18.57542476,18.57542476
2011,2011,0,18.57542476,18.57542476
1997,1997,0,18.57542476,18.57542476
2000,2000,0,18.57542476,18.57542476
2010,2010,0,18.80175887,18.80175887
1998,1998,0,18.80175887,18.80175887
1990,1990,0,18.83772647,18.83772647
2013,2013,0,18.85620666,18.85620666
1994,1994,0,19.01955001,19.01955001
2010,2010,0,19.01955001,19.01955001
2004,2004,0,19.01955001,19.01955001
1982,1982,0,19.01955001,19.01955001
1981,1981,0,19.01955001,19.01955001
1983,1983,0,19.01955001,19.01955001
2006,2006,0,19.01955001,19.01955001
2011,2011,0,19.01955001,19.01955001
1993,1993,0,19.01955001,19.01955001
1999,1999,0,19.01955001,19.01955001
1980,1980,0,19.01955001,19.01955001
1984,1984,0,19.01955001,19.01955001
1984,1984,0,19.01955001,19.01955001
2009,2009,0,19.13318236,19.13318236
2010,2010,0,19.22941969,19.22941969
2006,2006,0,19.22941969,19.22941969
2011,2011,0,19.22941969,19.22941969
2015,2015,0,19.22941969,19.22941969
2015,2015,0,19.22941969,19.22941969
1999,1999,0,19.43192398,19.43192398
1997,1997,0,19.43192398,19.43192398
1999,1999,0,19.43192398,19.43192398
2007,2007,0,19.43192398,19.43192398
2010,2010,0,19.62756238,19.62756238
2009,2009,0,19.62756238,19.62756238
1986,1986,0,19.62756238,19.62756238
2001,2001,0,19.6909801,19.6909801
2014,2014,0,19.81678524,19.81678524
2014,2014,0,19.81678524,19.81678524
2014,2014,0,19.81678524,19.81678524
2014,2014,0,19.81678524,19.81678524
1996,1996,0,19.81678524,19.81678524
2013,2013,0,19.85620666,19.85620666
2005,2005,0,19.93156857,19.93156857
1991,1991,0,19.93156857,19.93156857
2012,2012,0,20,20
2015,2015,0,20,20
2014,2014,0,20,20
2010,2010,0,20,20
1981,1981,0,20,20
1985,1985,0,20,20
2010,2010,0,20.34985137,20.34985137
2013,2013,0,20.34985137,20.34985137
2012,2012,0,20.46053689,20.46053689
2010,2010,0,20.60842449,20.60842449
1994,1994,0,20.64385619,20.64385619
1995,1995,0,20.67970001,20.67970001
2001,2001,0,20.67970001,20.67970001
2001,2001,0,20.67970001,20.67970001
1994,1994,0,20.67970001,20.67970001
1994,1994,0,20.67970001,20.67970001
1985,1985,0,20.67970001,20.67970001
1983,1983,0,20.67970001,20.67970001
1986,1986,0,20.67970001,20.67970001
2004,2004,0,20.67970001,20.67970001
2009,2009,0,20.67970001,20.67970001
2008,2008,0,20.67970001,20.67970001
1993,1993,0,20.67970001,20.67970001
2008,2008,0,20.67970001,20.67970001
1981,1981,0,20.67970001,20.67970001
1982,1982,0,20.67970001,20.67970001
2007,2007,0,20.67970001,20.67970001
1981,1981,0,20.67970001,20.67970001
1993,1993,0,20.67970001,20.67970001
2013,2013,0,20.67970001,20.67970001
2001,2001,0,20.67970001,20.67970001
2004,2004,0,20.67970001,20.67970001
1986,1986,0,20.67970001,20.67970001
2003,2003,0,20.67970001,20.67970001
2002,2002,0,20.67970001,20.67970001
1981,1981,0,20.75658971,20.75658971
2004,2004,0,20.75658971,20.75658971
2006,2006,0,20.75658971,20.75658971
2011,2011,0,20.75658971,20.75658971
1985,1985,0,20.75658971,20.75658971
1990,1990,0,20.78463485,20.78463485
2008,2008,0,20.83781346,20.83781346
2012,2012,0,20.87342308,20.87342308
2011,2011,0,20.98370619,20.98370619
2000,2000,0,20.99171005,20.99171005
2015,2015,0,20.99171005,20.99171005
1995,1995,0,21.14160888,21.14160888
1988,1988,0,21.23860591,21.23860591
2011,2011,0,21.28771238,21.28771238
2008,2008,0,21.41299204,21.41299204
2011,2011,0,21.509775,21.509775
2004,2004,0,21.509775,21.509775
2010,2010,0,21.83772647,21.83772647
2009,2009,0,22.07050588,22.07050588
1987,1987,0,22.10131915,22.10131915
1986,1986,0,22.20263831,22.20263831
1987,1987,0,22.20263831,22.20263831
1988,1988,0,22.20263831,22.20263831
2002,2002,0,22.20263831,22.20263831
1997,1997,0,22.21835541,22.21835541
2002,2002,0,22.26466251,22.26466251
2009,2009,0,22.41646872,22.41646872
1988,1988,0,22.45883938,22.45883938
2007,2007,0,22.45883938,22.45883938
1994,1994,0,22.45883938,22.45883938
2002,2002,0,22.45883938,22.45883938
2015,2015,0,22.45883938,22.45883938
2004,2004,0,22.45883938,22.45883938
1998,1998,0,22.45883938,22.45883938
1992,1992,0,22.45883938,22.45883938
1983,1983,0,22.45883938,22.45883938
1993,1993,0,22.45883938,22.45883938
1993,1993,0,22.45883938,22.45883938
1992,1992,0,22.45883938,22.45883938
1995,1995,0,22.45883938,22.45883938
2015,2015,0,22.45883938,22.45883938
1988,1988,0,22.45883938,22.45883938
2002,2002,0,22.45883938,22.45883938
2011,2011,0,22.45883938,22.45883938
2002,2002,0,22.45883938,22.45883938
1981,1981,0,22.45883938,22.45883938
1995,1995,0,22.45883938,22.45883938
1981,1981,0,22.45883938,22.45883938
2002,2002,0,22.45883938,22.45883938
2003,2003,0,22.57542476,22.57542476
2005,2005,0,22.80175887,22.80175887
2011,2011,0,22.84412953,22.84412953
2010,2010,0,22.84412953,22.84412953
2003,2003,0,22.84412953,22.84412953
2003,2003,0,22.84412953,22.84412953
2002,2002,0,22.84412953,22.84412953
2008,2008,0,22.96888454,22.96888454
2002,2002,0,22.97668456,22.97668456
1993,1993,0,23.18397954,23.18397954
1993,1993,0,23.18397954,23.18397954
1990,1990,0,23.22941969,23.22941969
2008,2008,0,23.26574051,23.26574051
2008,2008,0,23.26574051,23.26574051
2008,2008,0,23.26574051,23.26574051
2014,2014,0,23.2846537,23.2846537
1998,1998,0,23.28771238,23.28771238
2012,2012,0,23.43458751,23.43458751
2007,2007,0,23.44134357,23.44134357
2007,2007,0,23.44134357,23.44134357
2013,2013,0,23.44134357,23.44134357
2013,2013,0,23.44134357,23.44134357
1981,1981,0,23.44134357,23.44134357
1990,1990,0,23.44561506,23.44561506
1988,1988,0,23.84888278,23.84888278
1991,1991,0,23.87327588,23.87327588
1994,1994,0,23.94898072,23.94898072
1988,1988,0,24,24
1982,1982,0,24,24
2004,2004,0,24,24
1995,1995,0,24,24
2005,2005,0,24,24
2009,2009,0,24,24
1987,1987,0,24,24
1991,1991,0,24,24
2008,2008,0,24,24
2014,2014,0,24,24
2005,2005,0,24,24
2005,2005,0,24,24
1998,1998,0,24,24
1983,1983,0,24,24
1984,1984,0,24,24
2006,2006,0,24,24
1991,1991,0,24,24
1986,1986,0,24,24
2015,2015,0,24,24
1992,1992,0,24,24
1992,1992,0,24,24
1987,1987,0,24,24
2009,2009,0,24,24
1980,1980,0,24,24
1983,1983,0,24,24
2003,2003,0,24,24
1984,1984,0,24,24
2003,2003,0,24,24
1999,1999,0,24,24
1998,1998,0,24,24
1982,1982,0,24,24
2006,2006,0,24,24
1981,1981,0,24,24
2014,2014,0,24,24
1990,1990,0,24.17492568,24.17492568
1982,1982,0,24.17757648,24.17757648
2000,2000,0,24.52477705,24.52477705
1986,1986,0,24.52477705,24.52477705
1997,1997,0,24.62236132,24.62236132
2004,2004,0,24.72127278,24.72127278
2011,2011,0,24.74461707,24.74461707
2000,2000,0,24.84969105,24.84969105
1992,1992,0,25.01955001,25.01955001
1998,1998,0,25.01955001,25.01955001
1998,1998,0,25.01955001,25.01955001
1985,1985,0,25.01955001,25.01955001
2002,2002,0,25.24609472,25.24609472
1985,1985,0,25.2661943,25.2661943
1981,1981,0,25.28771238,25.28771238
1991,1991,0,25.35940001,25.35940001
1984,1984,0,25.35940001,25.35940001
2013,2013,0,25.35940001,25.35940001
2000,2000,0,25.35940001,25.35940001
1986,1986,0,25.35940001,25.35940001
2008,2008,0,25.35940001,25.35940001
1992,1992,0,25.35940001,25.35940001
2000,2000,0,25.35940001,25.35940001
1998,1998,0,25.35940001,25.35940001
1998,1998,0,25.35940001,25.35940001
2009,2009,0,25.35940001,25.35940001
2000,2000,0,25.35940001,25.35940001
2014,2014,0,25.35940001,25.35940001
1996,1996,0,25.35940001,25.35940001
1989,1989,0,25.35940001,25.35940001
1981,1981,0,25.35940001,25.35940001
1996,1996,0,25.35940001,25.35940001
1983,1983,0,25.35940001,25.35940001
2006,2006,0,25.35940001,25.35940001
2012,2012,0,25.35940001,25.35940001
2013,2013,0,25.35940001,25.35940001
1990,1990,0,25.35940001,25.35940001
1992,1992,0,25.35940001,25.35940001
1999,1999,0,25.35940001,25.35940001
2007,2007,0,25.35940001,25.35940001
1997,1997,0,25.39934469,25.39934469
2010,2010,0,25.40087944,25.40087944
1983,1983,0,25.48756508,25.48756508
2005,2005,0,25.48756508,25.48756508
2008,2008,0,25.48756508,25.48756508
1995,1995,0,26.35390454,26.35390454
2007,2007,0,26.48813293,26.48813293
2007,2007,0,26.48813293,26.48813293
2006,2006,0,26.57542476,26.57542476
2012,2012,0,26.57542476,26.57542476
2008,2008,0,26.57542476,26.57542476
1981,1981,0,26.57542476,26.57542476
1991,1991,0,26.57542476,26.57542476
2002,2002,0,26.57542476,26.57542476
1980,1980,0,26.57542476,26.57542476
1994,1994,0,26.57542476,26.57542476
2011,2011,0,26.57542476,26.57542476
1985,1985,0,26.57542476,26.57542476
1986,1986,0,26.57542476,26.57542476
1983,1983,0,26.57542476,26.57542476
1983,1983,0,26.57542476,26.57542476
2003,2003,0,26.57542476,26.57542476
1984,1984,0,26.57542476,26.57542476
1986,1986,0,26.57542476,26.57542476
1990,1990,0,26.57542476,26.57542476
1996,1996,0,26.59699045,26.59699045
2000,2000,0,26.68970137,26.68970137
2014,2014,0,26.75658971,26.75658971
1992,1992,0,26.75658971,26.75658971
2011,2011,0,26.90144655,26.90144655
2009,2009,0,27.10176477,27.10176477
2002,2002,0,27.13318236,27.13318236
2011,2011,0,27.3235562,27.3235562
2001,2001,0,27.38903153,27.38903153
1981,1981,0,27.40841234,27.40841234
2009,2009,0,27.47766231,27.47766231
2000,2000,0,27.509775,27.509775
2000,2000,0,27.509775,27.509775
1992,1992,0,27.509775,27.509775
2013,2013,0,27.51680227,27.51680227
1998,1998,0,27.67545295,27.67545295
1983,1983,0,27.67545295,27.67545295
1984,1984,0,27.67545295,27.67545295
1988,1988,0,27.67545295,27.67545295
1994,1994,0,27.67545295,27.67545295
2011,2011,0,27.67545295,27.67545295
1982,1982,0,27.67545295,27.67545295
1993,1993,0,27.67545295,27.67545295
1986,1986,0,27.67545295,27.67545295
2001,2001,0,27.67545295,27.67545295
1990,1990,0,27.67545295,27.67545295
2013,2013,0,27.67545295,27.67545295
1982,1982,0,27.67545295,27.67545295
1990,1990,0,27.67545295,27.67545295
1980,1980,0,27.67545295,27.67545295
2002,2002,0,27.81288236,27.81288236
2007,2007,0,27.86313714,27.86313714
2008,2008,0,27.86313714,27.86313714
1997,1997,0,27.86313714,27.86313714
1998,1998,0,27.86313714,27.86313714
2003,2003,0,27.86313714,27.86313714
2010,2010,0,27.86313714,27.86313714
1984,1984,0,27.86313714,27.86313714
1990,1990,0,27.86313714,27.86313714
1992,1992,0,27.86313714,27.86313714
1985,1985,0,27.86313714,27.86313714
1984,1984,0,27.86313714,27.86313714
2004,2004,0,27.86313714,27.86313714
1980,1980,0,27.86313714,27.86313714
2012,2012,0,27.86313714,27.86313714
2012,2012,0,27.86313714,27.86313714
1993,1993,0,28,28
1985,1985,0,28,28
2002,2002,0,28.26238852,28.26238852
1998,1998,0,28.30726239,28.30726239
2014,2014,0,28.51713207,28.51713207
1994,1994,0,28.52932501,28.52932501
1997,1997,0,28.67970001,28.67970001
1999,1999,0,28.67970001,28.67970001
1984,1984,0,28.67970001,28.67970001
1993,1993,0,28.67970001,28.67970001
1989,1989,0,28.67970001,28.67970001
1989,1989,0,28.67970001,28.67970001
1991,1991,0,28.67970001,28.67970001
1995,1995,0,28.67970001,28.67970001
1997,1997,0,28.67970001,28.67970001
1982,1982,0,28.67970001,28.67970001
2014,2014,0,28.67970001,28.67970001
1987,1987,0,28.67970001,28.67970001
1984,1984,0,28.67970001,28.67970001
1997,1997,0,28.67970001,28.67970001
1980,1980,0,28.67970001,28.67970001
1991,1991,0,28.67970001,28.67970001
1982,1982,0,28.67970001,28.67970001
2004,2004,0,28.67970001,28.67970001
2002,2002,0,28.68132811,28.68132811
1993,1993,0,28.80935183,28.80935183
1982,1982,0,29.02955137,29.02955137
1985,1985,0,29.14788597,29.14788597
1997,1997,0,29.14788597,29.14788597
2008,2008,0,29.29461477,29.29461477
1999,1999,0,29.44134357,29.44134357
2010,2010,0,29.48916821,29.48916821
1997,1997,0,29.52243066,29.52243066
2001,2001,0,29.52680363,29.52680363
2008,2008,0,29.5849625,29.5849625
1984,1984,0,29.60351775,29.60351775
1980,1980,0,29.60351775,29.60351775
2006,2006,0,29.60351775,29.60351775
2004,2004,0,29.60351775,29.60351775
1983,1983,0,29.60351775,29.60351775
1996,1996,0,29.60351775,29.60351775
1996,1996,0,29.60351775,29.60351775
1981,1981,0,29.60351775,29.60351775
1980,1980,0,29.60351775,29.60351775
2015,2015,0,29.60351775,29.60351775
1989,1989,0,29.60351775,29.60351775
1987,1987,0,29.60351775,29.60351775
2009,2009,0,29.60351775,29.60351775
1989,1989,0,29.60351775,29.60351775
1981,1981,0,29.60351775,29.60351775
1986,1986,0,29.60351775,29.60351775
2000,2000,0,29.67970001,29.67970001
2014,2014,0,29.72517786,29.72517786
2002,2002,0,29.7548875,29.7548875
1997,1997,0,29.84962501,29.84962501
2014,2014,0,30,30
1991,1991,0,30.03117856,30.03117856
2003,2003,0,30.08371799,30.08371799
1987,1987,0,30.22941969,30.22941969
2006,2006,0,30.23445242,30.23445242
1999,1999,0,30.31328576,30.31328576
2012,2012,0,30.45883938,30.45883938
1980,1980,0,30.45883938,30.45883938
1987,1987,0,30.45883938,30.45883938
2001,2001,0,30.45883938,30.45883938
2004,2004,0,30.45883938,30.45883938
1997,1997,0,30.45883938,30.45883938
1996,1996,0,30.45883938,30.45883938
1990,1990,0,30.45883938,30.45883938
1984,1984,0,30.45883938,30.45883938
2002,2002,0,30.45883938,30.45883938
1998,1998,0,30.45883938,30.45883938
1998,1998,0,30.45883938,30.45883938
1998,1998,0,30.45883938,30.45883938
1981,1981,0,30.45883938,30.45883938
2013,2013,0,30.45883938,30.45883938
2002,2002,0,30.45883938,30.45883938
1985,1985,0,30.45883938,30.45883938
2004,2004,0,30.47828195,30.47828195
1989,1989,0,30.49015131,30.49015131
2013,2013,0,30.52477705,30.52477705
1982,1982,0,30.7756981,30.7756981
2004,2004,0,30.96578428,30.96578428
1991,1991,0,31.01955001,31.01955001
1995,1995,0,31.01955001,31.01955001
2000,2000,0,31.01955001,31.01955001
2004,2004,0,31.01955001,31.01955001
1989,1989,0,31.01955001,31.01955001
1997,1997,0,31.01955001,31.01955001
1997,1997,0,31.01955001,31.01955001
1986,1986,0,31.01955001,31.01955001
1992,1992,0,31.01955001,31.01955001
1997,1997,0,31.01955001,31.01955001
2003,2003,0,31.01955001,31.01955001
1997,1997,0,31.01955001,31.01955001
1983,1983,0,31.01955001,31.01955001
1999,1999,0,31.01955001,31.01955001
1985,1985,0,31.13488457,31.13488457
1991,1991,0,31.21928095,31.21928095
1987,1987,0,31.25364299,31.25364299
1985,1985,0,31.25512476,31.25512476
1985,1985,0,31.25512476,31.25512476
1998,1998,0,31.25512476,31.25512476
1998,1998,0,31.25512476,31.25512476
2005,2005,0,31.25512476,31.25512476
1990,1990,0,31.25512476,31.25512476
1984,1984,0,31.25512476,31.25512476
2008,2008,0,31.25512476,31.25512476
1985,1985,0,31.25512476,31.25512476
1998,1998,0,31.25512476,31.25512476
2001,2001,0,31.25512476,31.25512476
2011,2011,0,31.25512476,31.25512476
1987,1987,0,31.25512476,31.25512476
1981,1981,0,31.25512476,31.25512476
2003,2003,0,31.48756508,31.48756508
1996,1996,0,31.48756508,31.48756508
2001,2001,0,31.48756508,31.48756508
1983,1983,0,31.69925001,31.69925001
1990,1990,0,31.69925001,31.69925001
1980,1980,0,31.69925001,31.69925001
1995,1995,0,31.69925001,31.69925001
1995,1995,0,31.96861438,31.96861438
2010,2010,0,32,32
1999,1999,0,32,32
2004,2004,0,32,32
2005,2005,0,32,32
1994,1994,0,32,32
1986,1986,0,32,32
2010,2010,0,32,32
1992,1992,0,32,32
2004,2004,0,32,32
1984,1984,0,32,32
1994,1994,0,32,32
2008,2008,0,32,32
2006,2006,0,32,32
2015,2015,0,32,32
2011,2011,0,32,32
1998,1998,0,32,32
2009,2009,0,32,32
2000,2000,0,32,32
2006,2006,0,32,32
2001,2001,0,32,32
2000,2000,0,32,32
1996,1996,0,32,32
2003,2003,0,32.02581639,32.02581639
2008,2008,0,32.11948805,32.11948805
2008,2008,0,32.11948805,32.11948805
1997,1997,0,32.14531203,32.14531203
1996,1996,0,32.26466251,32.26466251
2005,2005,0,32.27826325,32.27826325
1998,1998,0,32.28994148,32.28994148
2004,2004,0,32.51297028,32.51297028
1993,1993,0,32.61927244,32.61927244
1989,1989,0,32.67970001,32.67970001
1993,1993,0,32.69970273,32.69970273
2008,2008,0,32.69970273,32.69970273
1984,1984,0,32.69970273,32.69970273
1996,1996,0,32.69970273,32.69970273
1981,1981,0,32.69970273,32.69970273
2015,2015,0,32.69970273,32.69970273
2013,2013,0,32.75658971,32.75658971
1998,1998,0,32.79868938,32.79868938
2008,2008,0,32.95111858,32.95111858
2011,2011,0,33.02955137,33.02955137
1991,1991,0,33.14137174,33.14137174
2004,2004,0,33.19826757,33.19826757
2009,2009,0,33.30395746,33.30395746
2009,2009,0,33.30395746,33.30395746
2013,2013,0,33.30395746,33.30395746
2010,2010,0,33.30395746,33.30395746
2015,2015,0,33.35940001,33.35940001
2003,2003,0,33.35940001,33.35940001
2006,2006,0,33.35940001,33.35940001
1990,1990,0,33.35940001,33.35940001
1991,1991,0,33.35940001,33.35940001
1999,1999,0,33.35940001,33.35940001
2003,2003,0,33.35940001,33.35940001
1993,1993,0,33.35940001,33.35940001
1984,1984,0,33.35940001,33.35940001
2009,2009,0,33.37715631,33.37715631
1990,1990,0,33.68825906,33.68825906
1998,1998,0,33.68825906,33.68825906
1983,1983,0,33.68825906,33.68825906
1981,1981,0,33.68825906,33.68825906
1989,1989,0,33.68825906,33.68825906
1994,1994,0,33.68825906,33.68825906
1994,1994,0,33.68825906,33.68825906
2003,2003,0,33.68825906,33.68825906
1999,1999,0,33.68825906,33.68825906
1987,1987,0,33.68825906,33.68825906
2001,2001,0,33.68825906,33.68825906
1990,1990,0,33.82130888,33.82130888
2008,2008,0,33.98342011,33.98342011
1983,1983,0,33.98342011,33.98342011
2005,2005,0,33.98342011,33.98342011
1993,1993,0,33.98342011,33.98342011
2012,2012,0,34.06003211,34.06003211
2014,2014,0,34.52932501,34.52932501
2008,2008,0,34.57542476,34.57542476
1992,1992,0,34.57542476,34.57542476
1990,1990,0,34.57542476,34.57542476
1994,1994,0,34.57542476,34.57542476
1993,1993,0,34.57542476,34.57542476
2004,2004,0,34.7548875,34.7548875
2005,2005,0,34.85698207,34.85698207
2003,2003,0,34.94436251,34.94436251
2009,2009,0,35.03730631,35.03730631
2005,2005,0,35.10651806,35.10651806
2008,2008,0,35.13853938,35.13853938
2012,2012,0,35.13853938,35.13853938
2012,2012,0,35.13853938,35.13853938
2001,2001,0,35.13853938,35.13853938
1984,1984,0,35.16201536,35.16201536
1990,1990,0,35.16201536,35.16201536
2004,2004,0,35.25512476,35.25512476
2003,2003,0,35.29016279,35.29016279
1980,1980,0,35.67545295,35.67545295
1984,1984,0,36,36
2000,2000,0,36,36
2001,2001,0,36,36
2013,2013,0,36,36
2006,2006,0,36,36
1980,1980,0,36,36
2013,2013,0,36,36
1991,1991,0,36,36
1985,1985,0,36,36
2010,2010,0,36,36
2014,2014,0,36,36
1985,1985,0,36,36
1986,1986,0,36,36
1991,1991,0,36,36
1991,1991,0,36,36
1999,1999,0,36,36
2001,2001,0,36,36
